"Month Year","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Driving Causing Death","Manslaughter Unlawful Striking Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
SEP05,0.1020800338,0.1786400592,0.0510400169,0,0.0255200085,0.1020800338,0,38.58625278,1.8374406086,17.404645764,2.9858409889,16.358325418,10.463203465,2.0926406931,8.3705627723,3.8535212763,2.1947207269,1.6588005494,8.6002428484,0.5869601944,0.0765600254,1.2504804142,6.6862422145,61.783940463,96.491151958,53.643057767,52.571217412,1.071840355,11.484003804,31.364090388,3.8024812594,95.189631527,25.673128503,196.70822515,14.240164716,26.438728757,66.785862119,89.243469557,65.765061781,8.0388026625,2.5264808368,7.4518424681,0,47.747935814,10.846003592,1.7864005917,1.8374406086,6.9159222906,0.3062401014,494.47568377,108.66419599,0.3317601099,44.328254682,3.8535212763,14.954724953,45.195934969,1.0208003381,0,0,0.791120262,0,0.1276000423,0,0.1020800338,0,8.3705627723,0,17.8129659,7.222162392,8.7788829076,0.4083201352,1.3780804564,0.3062401014,4.6446415383,2.0416006762,70.001383184,1.582240524,31.032330278,3.3176010988,34.069211284,2.6030408621,92.407950606,3.6493612087,60.83970015,27.791289204,0.1276000423,3.0368810058,319.91882596
OCT05,0.0255200085,0.2296800761,0.1276000423,0,0,0.1020800338,0,42.848094191,2.2712807522,19.369686415,3.5728011833,17.63432584,21.028486965,3.2665610819,17.761925883,4.6701615468,2.0160806677,2.654080879,9.8507232626,0.5869601944,0.1531200507,1.8119206001,7.2987224173,78.65266605,101.69723368,56.960658865,55.633618426,1.3270404395,12.760004226,31.976570591,3.2410410734,103.22843419,25.877288571,197.60142545,14.444324784,30.572970126,58.262179296,94.321951239,58.389779339,3.0113609974,3.5217611664,8.8809629414,0,42.975694234,13.474564463,2.1947207269,2.5009608283,8.5492028315,0.2296800761,503.50976676,98.992112786,0.3317601099,46.956815552,3.215521065,3.9556013101,44.532414749,0.3828001268,0.0255200085,0,0.2296800761,0.0765600254,0,0,0,0.0510400169,10.361123432,0,25.928328587,9.3148030851,8.804402916,0.3572801183,1.7098405663,0.4338401437,4.7467215721,1.5567205156,76.406905306,2.0926406931,33.278091022,2.9858409889,38.050332602,2.934800972,97.716112364,3.8280012678,65.152581579,28.582409466,0.1531200507,4.8232815975,335.66467117
NOV05,0.1276000423,0.4083201352,0.2296800761,0,0,0.1786400592,0,45.144894952,1.8119206001,20.033206635,3.9811213185,19.318646398,15.031284978,3.3431211072,11.688163871,4.6701615468,1.7864005917,2.8837609551,10.437683457,0.8676802874,0.1531200507,1.7864005917,7.6304825272,75.819945112,104.30027454,57.751779127,56.501298713,1.2249604057,12.811044243,33.737451174,3.0624010143,108.33243588,25.928328587,195.73846483,15.209925038,27.918889247,58.03249922,94.577151324,41.240333659,4.0576813439,2.5775208537,9.9272832879,0,24.677848173,11.739203888,2.3223207692,2.2712807522,6.8393622652,0.3062401014,490.3414424,104.32579455,0.2552000845,50.759296811,3.3176010988,4.4149614622,45.578735096,1.8119206001,0,0.1020800338,0.7400802451,0.8421602789,0.1020800338,0,0.0255200085,0,10.335603423,0.3828001268,19.267606381,8.6002428484,10.463203465,0.6890402282,2.2968007607,0.2296800761,5.1550417073,2.0926406931,84.190507884,1.6843205578,32.665610819,2.9603209805,46.880255527,1.2249604057,92.943870783,4.1087213608,59.920979846,28.812089543,0.1020800338,4.4660014791,338.01251195
DEC05,0.1531200507,0.2041600676,0.1276000423,0,0,0.0765600254,0,45.451135053,2.3478407776,19.752486542,3.6238412002,19.726966534,12.913124277,4.6956815552,8.2174427216,4.4149614622,1.6843205578,2.7306409044,11.126723685,0.5614401859,0.1020800338,1.5567205156,8.9064829498,74.263224596,108.74075601,64.3104213,63.008900869,1.3015204311,12.964164294,31.466170422,3.0879210227,101.18683351,24.550248131,191.7318235,15.439605114,32.48697076,55.327378324,88.477869304,43.741294487,6.2779220792,2.1692007184,5.5378418341,0,29.756329855,12.632404184,2.3988807945,3.2665610819,6.7628022398,0.2041600676,485.67128085,116.62643863,0.6890402282,43.332974352,3.0624010143,26.004888613,43.537134419,2.424400803,0,0.0255200085,0.1020800338,2.2968007607,0,0,0,0,12.760004226,0.2552000845,22.661767506,7.9622426371,7.8091225864,0.1786400592,1.352560448,0.280720093,4.2618414115,1.7353605748,92.688670698,2.934800972,37.055052273,3.3686411157,49.330176338,1.2249604057,107.23507552,4.3894414538,73.421064317,29.245929686,0.1786400592,6.3034420877,377.95132518
JAN06,0.1497008976,0.2994017952,0.1746510472,0,0.0249501496,0.0998005984,0,42.989107763,1.9960119681,18.363310106,5.1646809674,17.465104721,12.774476596,2.6696660073,10.104810588,3.7924227394,2.0459122673,1.7465104721,9.7305583444,0.5239531416,0.1497008976,1.0728564328,7.9840478724,69.735668135,115.76869415,64.546037018,62.949227444,1.5968095745,15.394242304,35.828414827,2.7944167553,97.829536586,25.074900349,198.92754277,15.818394847,27.569915309,62.500124751,93.039107862,42.016051928,2.0459122673,10.354312084,7.5349451795,0,22.080882397,13.298429737,3.6676719914,2.6447158577,6.9111914395,0.0748504488,495.70957227,100.77365424,0.62375374,42.889307164,3.443120645,6.5868394947,47.230633195,1.7714606217,0.0249501496,0,1.2225573305,0.2994017952,0,0,0.1996011968,0.0249501496,10.479062832,0,22.380284192,9.0818544548,9.2066052028,0.2994017952,1.4471086769,0.3243519448,4.9650797706,2.1706630153,85.279611337,2.3453140625,36.352367969,3.567871393,43.014057912,1.3722582281,93.064058012,3.2185692985,64.546037018,25.174700948,0.124750748,3.8423230386,337.25117216
FEB06,0.124750748,0.249501496,0.124750748,0.0499002992,0.0499002992,0.0249501496,0,42.041002078,1.7215603225,20.234571326,4.4910269282,15.593843501,12.699626147,2.8942173537,9.8054087932,3.3932203457,1.4720588265,1.9211615193,10.504012982,0.499002992,0.2245513464,1.3473080785,8.4331505652,69.012113797,104.01717369,62.599925349,61.252617271,1.3473080785,11.25251747,30.164730868,2.7195663065,90.269641257,23.852343019,190.24489071,12.475074801,29.565927277,58.034047972,90.169840658,62.200722956,0.7235543384,3.2934197473,8.2085992188,0,49.975149651,10.878265226,1.8463110705,2.2704636137,6.6367397939,0.124750748,484.18260316,108.40840002,0.5988035904,44.985119731,3.7924227394,7.7594965259,51.27255743,1.4720588265,0,0,1.1976071809,0.1996011968,0.0499002992,0,0.0249501496,0,9.4561066988,0.0249501496,20.65872387,6.4620887467,10.379262234,0.3243519448,1.9461116689,0.2245513464,4.815378873,3.0688684009,72.704735938,1.7714606217,30.738584309,3.3433200465,36.851370961,3.5429212434,85.030109841,3.1936191489,59.057004106,22.704636137,0.0748504488,6.7365403923,324.87589796
MAR06,0.124750748,0.249501496,0.1996011968,0.0499002992,0,0,0,44.585917337,2.0958125665,19.685668035,4.690628125,18.11380861,15.469092753,3.0189681017,12.450124651,5.1147806682,2.4451146609,2.6696660073,12.150722856,0.4241525432,0.1497008976,1.8962113697,9.6806580452,77.694765858,118.16390851,68.962213497,67.265603325,1.6966101729,12.475074801,36.726620213,3.4181704954,93.637911453,23.527991074,201.92156072,14.121784674,30.938185505,61.077966223,95.783624319,81.2875874,1.4471086769,5.6137836602,7.3852442819,0,66.841450781,12.699626147,2.1706630153,3.6177716922,6.6866400931,0.2245513464,534.6567558,92.390403973,0.5988035904,40.069940259,2.8193669049,5.9630857547,42.939207463,1.6467098737,0.2245513464,0.1996011968,0.2994017952,0.6986041888,0.0748504488,0,0.124750748,0.0249501496,11.003015974,0.0249501496,19.38626624,9.2315553524,8.9072034076,0.5239531416,1.3473080785,0.1996011968,4.8403290226,1.9960119681,80.988185605,2.0708624169,34.655757796,2.5948155585,41.666749834,2.1457128657,88.223728989,4.066874385,61.127866523,22.929187483,0.0998005984,4.3662761802,318.31400861
APR06,0.0499002992,0.2245513464,0.124750748,0,0,0.0998005984,0,41.741600283,2.3702642121,18.388260256,3.9920239362,16.991051878,14.196635123,3.3183698969,10.878265226,4.191625133,2.2455134641,1.9461116689,8.8074028092,0.7235543384,0.1497008976,0.9481056848,6.9860418883,69.211714993,110.30461139,62.999127743,61.477168617,1.5219591257,12.225573305,35.079910339,3.8423230386,90.743694099,21.531979106,168.51331041,12.749526446,22.52998509,53.293519548,79.940279322,51.347407879,3.7175722906,2.1956131649,8.1087986204,0,37.325423803,10.553913281,2.1207627161,2.5698654089,5.4890329122,0.374252244,456.8372392,84.880408943,0.6736540392,38.048978142,2.2455134641,5.9131854555,37.999077842,0.4241525432,0,0,0.1746510472,0.0499002992,0.0748504488,0,0.124750748,0,11.477068817,0.0499002992,17.51500502,6.3622881483,6.9860418883,0.1746510472,1.2225573305,0.1996011968,3.8922233378,1.4970089761,77.944267354,2.2704636137,32.360344033,2.3453140625,40.968145645,1.4471086769,105.58903311,3.3682701961,75.848454787,26.172706932,0.1996011968,5.064880369,317.74015517
MAY06,0.124750748,0.3493020944,0.249501496,0,0.0249501496,0.0748504488,0,37.400274252,1.5968095745,17.49005487,2.9441176529,15.369292154,16.367298138,4.9650797706,11.402218368,4.7654785738,2.4451146609,2.3203639129,9.5309571476,0.873255236,0.0499002992,1.1726570313,7.4351445811,68.538060954,106.3874379,57.584945279,56.462188547,1.122756732,12.574875399,36.227617221,2.9940179521,88.922333178,24.451146609,193.83771225,13.947133627,28.567921293,61.427268318,89.895389013,57.959197523,2.2704636137,4.565877377,10.00500999,0,41.117846543,11.926171509,2.1457128657,3.8922233378,5.6636839594,0.2245513464,486.47801692,95.933325216,0.3493020944,41.018045944,3.1437188497,9.0818544548,42.340403873,0.499002992,0,0.0499002992,0.124750748,0.1497008976,0,0,0.1746510472,0,11.327367919,0.0249501496,17.714606217,7.1856430851,8.1087986204,0.1746510472,1.7465104721,0.2245513464,4.2914257314,1.6716600233,73.577991174,2.0459122673,30.089880419,2.7694666057,38.672731882,0.5988035904,84.531106849,3.6177716922,58.857402909,21.956131649,0.0998005984,4.2664755818,303.76807139
JUN06,0.1996011968,0.3493020944,0.0998005984,0,0.0499002992,0.1996011968,0,35.578913331,1.4221585273,15.818394847,3.2185692985,15.119790658,16.117796642,3.6676719914,12.450124651,3.443120645,1.8962113697,1.5469092753,10.00500999,0.3243519448,0.1996011968,1.4221585273,8.0588983212,65.6937439,97.679835688,52.220663115,51.197706981,1.0229561336,11.352318068,34.106854505,2.8942173537,91.791600382,24.550947207,181.61213895,13.348330037,27.694666057,59.456206499,81.112936353,45.209671077,1.0728564328,1.7465104721,7.8343469747,0.0249501496,34.531007048,10.978065824,1.8463110705,3.443120645,5.6137836602,0.0748504488,454.71647648,91.442298288,0.9730558344,41.342397889,1.9461116689,5.1646809674,42.016051928,0.9481056848,0,0,0.0249501496,0.7235543384,0.0748504488,0,0.0998005984,0.0249501496,10.928165525,0.0499002992,17.465104721,6.9610917387,8.5329511636,0.2744516456,1.9710618185,0.124750748,3.942123637,2.2205633145,73.77759237,2.2704636137,30.963135655,2.1457128657,38.398280236,0.5489032912,109.05710391,3.3433200465,79.940279322,25.698654089,0.0748504488,2.8443170545,322.55553404
JUL06,0.1746510472,0.0998005984,0.0499002992,0,0,0.0499002992,0,36.776520512,1.6217597241,15.918195445,2.6447158577,16.591849485,10.703614179,2.4451146609,8.258499518,4.5159770778,2.0958125665,2.4201645113,9.0569043052,0.5489032912,0.0748504488,1.0479062832,7.3852442819,61.327467719,97.455284342,52.894317154,51.971161619,0.9231555352,10.978065824,33.582901363,2.7694666057,95.334521626,24.650747806,178.5682207,12.799426745,25.948155585,55.63883361,84.181804754,67.215703025,1.8712612201,2.3702642121,10.678664029,0,52.295513564,11.177667021,2.4700648105,2.5698654089,5.8632851563,0.2744516456,477.17161112,96.033125815,0.2994017952,44.111864495,2.8692672041,4.3662761802,44.38631614,2.2455134641,0,0,0.9730558344,1.0479062832,0.0998005984,0,0.0748504488,0.0499002992,13.822382879,0,17.939157563,7.2854436835,8.7076022108,0.1497008976,1.4471086769,0.2994017952,5.1646809674,1.6467098737,81.91134114,2.8443170545,33.258549418,2.5449152593,43.263559408,0.374252244,85.728714029,3.3433200465,58.907303208,23.378290176,0.0998005984,4.3912263298,318.43875936
AUG06,0.2245513464,0.2994017952,0.124750748,0,0.0249501496,0.1497008976,0,38.398280236,1.5219591257,17.614805618,3.3932203457,15.868295146,13.872283178,3.3932203457,10.479062832,3.5928215426,1.6966101729,1.8962113697,10.204611187,0.5489032912,0.0998005984,1.7215603225,7.8343469747,66.591949285,95.509172673,54.266575382,53.1687688,1.0978065824,9.7305583444,31.512038946,3.1686689993,92.066052028,23.403240326,187.15107216,13.572881383,26.671709924,54.491126729,92.415354122,57.759596327,9.6058075964,2.7944167553,11.25251747,0,34.106854505,11.027966124,2.2954137633,2.9191675033,5.439132613,0.374252244,470.08576863,107.98424747,0.2994017952,50.074950249,3.3932203457,4.940129621,49.276545462,0.5738534408,0.124750748,0.0249501496,0.3493020944,0.0499002992,0,0,0.0249501496,0,13.298429737,0.0249501496,17.340353973,5.7135842587,9.4810568484,0.3493020944,1.5219591257,0.4241525432,4.4161764794,2.7694666057,82.909347124,2.7694666057,34.605857497,2.7445164561,42.789506566,1.6716600233,85.978215525,3.7175722906,58.857402909,23.303439727,0.0998005984,8.2834496676,333.25914822
SEP06,0.0499002992,0.2245513464,0.0748504488,0,0.0499002992,0.0998005984,0,39.271535472,1.7714606217,18.812412799,3.1936191489,15.494042902,14.870289162,2.3203639129,12.549925249,3.3932203457,1.4970089761,1.8962113697,9.4810568484,0.4740528424,0.2744516456,1.2724576297,7.4600947307,67.290553474,102.19581277,56.636839594,55.339431815,1.2974077793,10.62876373,34.930209442,3.2185692985,95.534122823,24.351346011,184.00735331,13.073878391,26.671709924,58.408300216,85.853464777,40.6437937,2.0459122673,3.0688684009,14.221585273,0,21.307427759,10.179661037,1.9211615193,2.3952143617,5.6387338098,0.2245513464,460.13065894,101.42235813,0.4491026928,46.033026014,3.9920239362,4.7405284242,46.207677061,1.6217597241,0,0,0.1746510472,1.3223579289,0.0499002992,0,0.0499002992,0.0249501496,12.125772706,0.0249501496,17.090852477,8.75750251,8.9321535572,0.249501496,1.2225573305,0.1497008976,5.7385344083,1.5718594249,83.83250266,2.8942173537,34.131804654,2.8443170545,43.962163597,1.8463110705,89.895389013,3.692622141,62.375374003,23.727592271,0.0998005984,4.4660767786,330.01562877
OCT06,0.0748504488,0.2994017952,0.2245513464,0.0249501496,0,0.0499002992,0,38.523030984,1.7714606217,18.363310106,3.0189681017,15.369292154,12.475074801,3.6676719914,8.8074028092,3.8672731882,1.9461116689,1.9211615193,10.803414777,0.6487038896,0.1746510472,1.7465104721,8.2335493684,66.043045994,103.81757249,56.636839594,55.514082862,1.122756732,10.828364927,36.352367969,2.9441176529,109.5561069,23.602841523,194.48641614,14.770488564,27.245563364,60.154810688,92.315553524,38.17372889,4.8403290226,2.4201645113,8.258499518,0,22.654735838,12.599825549,3.2185692985,2.3952143617,6.7365403923,0.249501496,485.18060914,100.72375394,0.2994017952,43.862362999,2.8443170545,6.1626869515,47.55498514,0.0998005984,0,0.0499002992,0.0249501496,0.0249501496,0,0,0,0,12.5249751,0,16.841350981,8.3583001164,8.008998022,0.2245513464,1.2724576297,0.1746510472,4.7405284242,1.5968095745,84.231705053,2.9690678025,34.805458694,3.1437188497,43.313459708,1.9211615193,88.972233478,3.6676719914,61.751620263,23.453140625,0.0998005984,4.2664755818,325.94875439
NOV06,0.0748504488,0.2245513464,0.124750748,0,0.0249501496,0.0748504488,0,46.556979156,1.9211615193,22.305433743,3.9920239362,18.338359957,16.042946194,3.692622141,12.350324053,3.8922233378,1.6467098737,2.2455134641,9.5808574468,0.5489032912,0.0998005984,1.4720588265,7.4600947307,76.372407929,103.09401815,57.385344083,55.838434807,1.5469092753,10.928165525,34.780508544,2.9690678025,98.927343168,21.457128657,188.94748293,13.522981084,29.316425781,56.537038996,89.571037068,41.392298188,2.1207627161,2.0958125665,7.2854436835,0,29.890279222,10.60381358,2.0708624169,3.0189681017,5.314381865,0.1996011968,467.39115248,126.49725848,0.6736540392,47.804486636,3.1686689993,18.837362949,56.013085854,0.3992023936,0,0,0.3243519448,0.0748504488,0,0,0,0,15.294441705,0,20.933175515,8.0838484708,9.4810568484,0.3243519448,1.6966101729,0.4241525432,4.940129621,2.0958125665,97.105982247,4.0169740858,37.400274252,2.3203639129,53.368369997,0.9481056848,86.527118817,3.5429212434,59.980159641,22.904237334,0.0998005984,4.4910269282,369.76121709
DEC06,0.0499002992,0.249501496,0.124750748,0.0249501496,0,0.0998005984,0,42.215653125,2.1956131649,20.359322074,3.9920239362,15.668693949,20.259521476,3.1187687001,17.140752776,3.2185692985,1.3223579289,1.8962113697,9.1816550532,0.8483050864,0.124750748,1.1477068817,7.0608923371,75.174800748,108.28364927,61.601919365,59.605907397,1.9960119681,11.676670013,35.00505989,2.5698654089,116.56709894,23.503040924,179.19197444,12.899227344,29.241575332,55.563983162,81.487188597,59.630857547,1.1726570313,1.6467098737,6.4371385971,0,50.374352045,12.674675997,2.7944167553,2.5948155585,7.1357427859,0.1497008976,502.42116252,94.012163697,0.5738534408,41.816450731,2.9690678025,4.5159770778,44.136814644,0.998005984,0,0.0249501496,0.0748504488,0.8483050864,0,0,0,0.0499002992,14.196635123,0.0499002992,20.583873421,9.256505502,8.9072034076,0.2744516456,1.4970089761,0.3992023936,5.0898305186,1.6467098737,104.26667518,3.7175722906,40.419242354,2.7445164561,57.385344083,0.5738534408,113.09902814,3.8672731882,83.059048022,25.998055884,0.1746510472,5.0149800698,370.95882427
JAN07,0.1702741267,0.3162233782,0.1702741267,0,0.0243248752,0.1216243762,0,42.033384432,2.3838377745,20.554519586,3.7217059132,15.373321158,11.821889371,3.4541322855,8.367757086,4.6460511727,1.8000407685,2.8460104042,8.6353307137,0.5108223802,0.097299501,1.3865178892,6.6406909432,67.623153195,107.5159486,56.895883209,55.241791692,1.654091517,12.502985878,38.117079517,3.5514317865,122.08654888,25.881667266,182.38791462,15.032772904,25.419494636,56.579659831,85.355987252,41.668511303,2.0919392715,2.2622133982,5.4730969312,0.0243248752,31.816936827,12.819209257,2.0919392715,3.600081537,6.908264571,0.2189238772,495.91123172,91.120982686,0.291898503,40.257668539,3.5271069112,4.378477545,42.665831188,0.8027208832,0,0,0.1459492515,0.6567716317,0,0,0,0,11.457016243,0,21.357240469,8.367757086,7.589361078,0.2189238772,1.4108427645,0.1459492515,4.1595536677,1.654091517,90.391236429,3.4784571607,35.295393988,3.0649342815,48.552450999,1.3378681387,86.231682761,3.6244064122,58.793223479,23.741078244,0.0729746257,4.7433506737,323.39921645
FEB07,0.1216243762,0.2675736277,0.0729746257,0.0243248752,0,0.1702741267,0,41.279313299,1.751391018,20.068022081,3.6244064122,15.835493788,12.162437625,2.5541119012,9.6083257237,3.9163049152,1.7270661427,2.1892387725,8.2947824602,0.583797006,0.0486497505,1.2892183882,6.3731173155,66.042036303,88.347946908,46.606460979,45.487516717,1.1189442615,10.435371482,31.306114447,2.237888523,82.607276349,20.238296208,168.08488798,12.867859007,26.465464272,50.522765894,78.228798804,47.457831613,1.3865178892,2.0676143962,12.746234631,0,31.257464696,11.67594012,2.043289521,2.5784367765,6.9325894462,0.1216243762,420.6500677,91.729104567,1.0216447605,39.138724277,3.4784571607,4.1109039172,43.979374452,0.4378477545,0.0243248752,0,0.0729746257,0.194599002,0,0,0.1459492515,0,10.678620235,0,18.99772757,8.2218078345,8.0515337077,0.3405482535,1.4351676397,0.2675736277,4.3055029192,1.7027412675,77.547702297,2.9676347805,30.770967191,2.335188024,41.473912301,1.8243656437,77.401753045,3.6244064122,54.07419768,19.605849451,0.097299501,3.7217059132,298.61216857
MAR07,0.0729746257,0.2432487525,0.1216243762,0.0243248752,0.0243248752,0.0729746257,0,45.560491343,2.2135636477,22.257260854,3.794680539,17.294986303,16.127392291,2.9433099052,13.184082385,4.0622541667,1.8730153942,2.1892387725,10.824569486,1.167594012,0.1702741267,1.5324671407,7.9542342067,76.890930665,98.807643265,56.579659831,55.314766318,1.2405686377,9.3894018465,32.838581587,2.7487109032,88.785794662,22.062661852,183.16631063,14.181402271,28.046581163,52.566055415,88.372271783,51.276837027,1.9703148952,3.7703556637,8.1974829592,0.0243248752,37.314358633,11.72458987,2.821685529,2.2135636477,6.6406909432,0.0486497505,458.57254821,99.464414897,0.5108223802,41.109039172,3.697381038,5.9109446857,48.236227621,4.0379292915,0.097299501,0,1.459492515,2.3108631487,0.097299501,0,0.0729746257,0,16.832813673,0.0486497505,19.50854995,8.8785794662,8.6110058385,0.2189238772,1.264893513,0.194599002,5.1325486777,1.8000407685,92.629124952,3.600081537,37.217059132,2.8946601547,48.917324128,1.5324671407,87.739825026,3.2838581587,62.223030889,22.159961353,0.0729746257,4.4271272955,343.71048728
APR07,0.097299501,0.2432487525,0.2189238772,0,0.0243248752,0,0,38.40897802,1.9216651447,17.197686802,2.7000611527,16.58956492,10.094823229,2.8460104042,7.2488128245,4.4514521707,1.8973402695,2.5541119012,8.1001834582,0.583797006,0.1216243762,1.2405686377,6.1541934382,61.395985131,89.51554092,48.455151498,47.67675549,0.778396008,10.873219237,30.187170185,2.7973606537,85.939784258,22.354560355,165.77402483,13.62193014,24.081626497,49.16057288,78.909895311,33.616977595,5.156873553,2.3838377745,5.8866198105,0,20.189646457,9.9975237277,2.6514114022,2.0189646457,5.0838989272,0.2432487525,409.99577234,85.283012626,0.3648731287,36.681911877,2.4081626497,7.6136859532,38.214379018,0.486497505,0,0,0.097299501,0.291898503,0,0,0.0486497505,0.0486497505,13.646255015,0,16.103067415,6.908264571,7.2731376997,0.4621726297,1.2405686377,0.291898503,3.89198004,1.3865178892,85.039763874,3.9406297905,32.61965771,3.0649342815,45.414542092,1.5081422655,91.826404068,3.4541322855,66.285285056,21.941037475,0.1459492515,3.8190054142,311.89355045
